id,date,store,item,day,year,month,datetime,weekday,weekday_name
410,2018-02-20,5,1,20,2018,2,2018-02-20,1,Tuesday
411,2018-02-21,5,1,21,2018,2,2018-02-21,2,Wednesday
412,2018-02-22,5,1,22,2018,2,2018-02-22,3,Thursday
413,2018-02-23,5,1,23,2018,2,2018-02-23,4,Friday
414,2018-02-24,5,1,24,2018,2,2018-02-24,5,Saturday
415,2018-02-25,5,1,25,2018,2,2018-02-25,6,Sunday
416,2018-02-26,5,1,26,2018,2,2018-02-26,0,Monday
417,2018-02-27,5,1,27,2018,2,2018-02-27,1,Tuesday
418,2018-02-28,5,1,28,2018,2,2018-02-28,2,Wednesday
419,2018-03-01,5,1,1,2018,3,2018-03-01,3,Thursday
420,2018-03-02,5,1,2,2018,3,2018-03-02,4,Friday
421,2018-03-03,5,1,3,2018,3,2018-03-03,5,Saturday
422,2018-03-04,5,1,4,2018,3,2018-03-04,6,Sunday
423,2018-03-05,5,1,5,2018,3,2018-03-05,0,Monday
424,2018-03-06,5,1,6,2018,3,2018-03-06,1,Tuesday
425,2018-03-07,5,1,7,2018,3,2018-03-07,2,Wednesday
426,2018-03-08,5,1,8,2018,3,2018-03-08,3,Thursday
427,2018-03-09,5,1,9,2018,3,2018-03-09,4,Friday
428,2018-03-10,5,1,10,2018,3,2018-03-10,5,Saturday
429,2018-03-11,5,1,11,2018,3,2018-03-11,6,Sunday
430,2018-03-12,5,1,12,2018,3,2018-03-12,0,Monday
431,2018-03-13,5,1,13,2018,3,2018-03-13,1,Tuesday
432,2018-03-14,5,1,14,2018,3,2018-03-14,2,Wednesday
433,2018-03-15,5,1,15,2018,3,2018-03-15,3,Thursday
434,2018-03-16,5,1,16,2018,3,2018-03-16,4,Friday
435,2018-03-17,5,1,17,2018,3,2018-03-17,5,Saturday
436,2018-03-18,5,1,18,2018,3,2018-03-18,6,Sunday
437,2018-03-19,5,1,19,2018,3,2018-03-19,0,Monday
438,2018-03-20,5,1,20,2018,3,2018-03-20,1,Tuesday
439,2018-03-21,5,1,21,2018,3,2018-03-21,2,Wednesday
440,2018-03-22,5,1,22,2018,3,2018-03-22,3,Thursday
441,2018-03-23,5,1,23,2018,3,2018-03-23,4,Friday
442,2018-03-24,5,1,24,2018,3,2018-03-24,5,Saturday
443,2018-03-25,5,1,25,2018,3,2018-03-25,6,Sunday
444,2018-03-26,5,1,26,2018,3,2018-03-26,0,Monday
445,2018-03-27,5,1,27,2018,3,2018-03-27,1,Tuesday
446,2018-03-28,5,1,28,2018,3,2018-03-28,2,Wednesday
447,2018-03-29,5,1,29,2018,3,2018-03-29,3,Thursday
448,2018-03-30,5,1,30,2018,3,2018-03-30,4,Friday
449,2018-03-31,5,1,31,2018,3,2018-03-31,5,Saturday
450,2018-01-01,6,1,1,2018,1,2018-01-01,0,Monday
451,2018-01-02,6,1,2,2018,1,2018-01-02,1,Tuesday
452,2018-01-03,6,1,3,2018,1,2018-01-03,2,Wednesday
453,2018-01-04,6,1,4,2018,1,2018-01-04,3,Thursday
454,2018-01-05,6,1,5,2018,1,2018-01-05,4,Friday
455,2018-01-06,6,1,6,2018,1,2018-01-06,5,Saturday
456,2018-01-07,6,1,7,2018,1,2018-01-07,6,Sunday
457,2018-01-08,6,1,8,2018,1,2018-01-08,0,Monday
458,2018-01-09,6,1,9,2018,1,2018-01-09,1,Tuesday
459,2018-01-10,6,1,10,2018,1,2018-01-10,2,Wednesday
460,2018-01-11,6,1,11,2018,1,2018-01-11,3,Thursday
461,2018-01-12,6,1,12,2018,1,2018-01-12,4,Friday
462,2018-01-13,6,1,13,2018,1,2018-01-13,5,Saturday
463,2018-01-14,6,1,14,2018,1,2018-01-14,6,Sunday
464,2018-01-15,6,1,15,2018,1,2018-01-15,0,Monday
465,2018-01-16,6,1,16,2018,1,2018-01-16,1,Tuesday
466,2018-01-17,6,1,17,2018,1,2018-01-17,2,Wednesday
467,2018-01-18,6,1,18,2018,1,2018-01-18,3,Thursday
468,2018-01-19,6,1,19,2018,1,2018-01-19,4,Friday
469,2018-01-20,6,1,20,2018,1,2018-01-20,5,Saturday
470,2018-01-21,6,1,21,2018,1,2018-01-21,6,Sunday
471,2018-01-22,6,1,22,2018,1,2018-01-22,0,Monday
472,2018-01-23,6,1,23,2018,1,2018-01-23,1,Tuesday
473,2018-01-24,6,1,24,2018,1,2018-01-24,2,Wednesday
474,2018-01-25,6,1,25,2018,1,2018-01-25,3,Thursday
475,2018-01-26,6,1,26,2018,1,2018-01-26,4,Friday
476,2018-01-27,6,1,27,2018,1,2018-01-27,5,Saturday
477,2018-01-28,6,1,28,2018,1,2018-01-28,6,Sunday
478,2018-01-29,6,1,29,2018,1,2018-01-29,0,Monday
479,2018-01-30,6,1,30,2018,1,2018-01-30,1,Tuesday
480,2018-01-31,6,1,31,2018,1,2018-01-31,2,Wednesday
481,2018-02-01,6,1,1,2018,2,2018-02-01,3,Thursday
482,2018-02-02,6,1,2,2018,2,2018-02-02,4,Friday
483,2018-02-03,6,1,3,2018,2,2018-02-03,5,Saturday
484,2018-02-04,6,1,4,2018,2,2018-02-04,6,Sunday
485,2018-02-05,6,1,5,2018,2,2018-02-05,0,Monday
486,2018-02-06,6,1,6,2018,2,2018-02-06,1,Tuesday
487,2018-02-07,6,1,7,2018,2,2018-02-07,2,Wednesday
488,2018-02-08,6,1,8,2018,2,2018-02-08,3,Thursday
489,2018-02-09,6,1,9,2018,2,2018-02-09,4,Friday
490,2018-02-10,6,1,10,2018,2,2018-02-10,5,Saturday
491,2018-02-11,6,1,11,2018,2,2018-02-11,6,Sunday
492,2018-02-12,6,1,12,2018,2,2018-02-12,0,Monday
493,2018-02-13,6,1,13,2018,2,2018-02-13,1,Tuesday
494,2018-02-14,6,1,14,2018,2,2018-02-14,2,Wednesday
495,2018-02-15,6,1,15,2018,2,2018-02-15,3,Thursday
496,2018-02-16,6,1,16,2018,2,2018-02-16,4,Friday
497,2018-02-17,6,1,17,2018,2,2018-02-17,5,Saturday
498,2018-02-18,6,1,18,2018,2,2018-02-18,6,Sunday
499,2018-02-19,6,1,19,2018,2,2018-02-19,0,Monday
500,2018-02-20,6,1,20,2018,2,2018-02-20,1,Tuesday
501,2018-02-21,6,1,21,2018,2,2018-02-21,2,Wednesday
502,2018-02-22,6,1,22,2018,2,2018-02-22,3,Thursday
503,2018-02-23,6,1,23,2018,2,2018-02-23,4,Friday
504,2018-02-24,6,1,24,2018,2,2018-02-24,5,Saturday
505,2018-02-25,6,1,25,2018,2,2018-02-25,6,Sunday
506,2018-02-26,6,1,26,2018,2,2018-02-26,0,Monday
507,2018-02-27,6,1,27,2018,2,2018-02-27,1,Tuesday
508,2018-02-28,6,1,28,2018,2,2018-02-28,2,Wednesday
509,2018-03-01,6,1,1,2018,3,2018-03-01,3,Thursday
510,2018-03-02,6,1,2,2018,3,2018-03-02,4,Friday
511,2018-03-03,6,1,3,2018,3,2018-03-03,5,Saturday
512,2018-03-04,6,1,4,2018,3,2018-03-04,6,Sunday
513,2018-03-05,6,1,5,2018,3,2018-03-05,0,Monday
514,2018-03-06,6,1,6,2018,3,2018-03-06,1,Tuesday
515,2018-03-07,6,1,7,2018,3,2018-03-07,2,Wednesday
516,2018-03-08,6,1,8,2018,3,2018-03-08,3,Thursday
517,2018-03-09,6,1,9,2018,3,2018-03-09,4,Friday
518,2018-03-10,6,1,10,2018,3,2018-03-10,5,Saturday
519,2018-03-11,6,1,11,2018,3,2018-03-11,6,Sunday
520,2018-03-12,6,1,12,2018,3,2018-03-12,0,Monday
521,2018-03-13,6,1,13,2018,3,2018-03-13,1,Tuesday
522,2018-03-14,6,1,14,2018,3,2018-03-14,2,Wednesday
523,2018-03-15,6,1,15,2018,3,2018-03-15,3,Thursday
524,2018-03-16,6,1,16,2018,3,2018-03-16,4,Friday
525,2018-03-17,6,1,17,2018,3,2018-03-17,5,Saturday
526,2018-03-18,6,1,18,2018,3,2018-03-18,6,Sunday
527,2018-03-19,6,1,19,2018,3,2018-03-19,0,Monday
528,2018-03-20,6,1,20,2018,3,2018-03-20,1,Tuesday
529,2018-03-21,6,1,21,2018,3,2018-03-21,2,Wednesday
530,2018-03-22,6,1,22,2018,3,2018-03-22,3,Thursday
531,2018-03-23,6,1,23,2018,3,2018-03-23,4,Friday
532,2018-03-24,6,1,24,2018,3,2018-03-24,5,Saturday
533,2018-03-25,6,1,25,2018,3,2018-03-25,6,Sunday
534,2018-03-26,6,1,26,2018,3,2018-03-26,0,Monday
535,2018-03-27,6,1,27,2018,3,2018-03-27,1,Tuesday
536,2018-03-28,6,1,28,2018,3,2018-03-28,2,Wednesday
537,2018-03-29,6,1,29,2018,3,2018-03-29,3,Thursday
538,2018-03-30,6,1,30,2018,3,2018-03-30,4,Friday
539,2018-03-31,6,1,31,2018,3,2018-03-31,5,Saturday
540,2018-01-01,7,1,1,2018,1,2018-01-01,0,Monday
541,2018-01-02,7,1,2,2018,1,2018-01-02,1,Tuesday
542,2018-01-03,7,1,3,2018,1,2018-01-03,2,Wednesday
543,2018-01-04,7,1,4,2018,1,2018-01-04,3,Thursday
544,2018-01-05,7,1,5,2018,1,2018-01-05,4,Friday
545,2018-01-06,7,1,6,2018,1,2018-01-06,5,Saturday
546,2018-01-07,7,1,7,2018,1,2018-01-07,6,Sunday
547,2018-01-08,7,1,8,2018,1,2018-01-08,0,Monday
548,2018-01-09,7,1,9,2018,1,2018-01-09,1,Tuesday
549,2018-01-10,7,1,10,2018,1,2018-01-10,2,Wednesday
550,2018-01-11,7,1,11,2018,1,2018-01-11,3,Thursday
551,2018-01-12,7,1,12,2018,1,2018-01-12,4,Friday
552,2018-01-13,7,1,13,2018,1,2018-01-13,5,Saturday
553,2018-01-14,7,1,14,2018,1,2018-01-14,6,Sunday
554,2018-01-15,7,1,15,2018,1,2018-01-15,0,Monday
555,2018-01-16,7,1,16,2018,1,2018-01-16,1,Tuesday
556,2018-01-17,7,1,17,2018,1,2018-01-17,2,Wednesday
557,2018-01-18,7,1,18,2018,1,2018-01-18,3,Thursday
558,2018-01-19,7,1,19,2018,1,2018-01-19,4,Friday
559,2018-01-20,7,1,20,2018,1,2018-01-20,5,Saturday
560,2018-01-21,7,1,21,2018,1,2018-01-21,6,Sunday
561,2018-01-22,7,1,22,2018,1,2018-01-22,0,Monday
562,2018-01-23,7,1,23,2018,1,2018-01-23,1,Tuesday
563,2018-01-24,7,1,24,2018,1,2018-01-24,2,Wednesday
564,2018-01-25,7,1,25,2018,1,2018-01-25,3,Thursday
565,2018-01-26,7,1,26,2018,1,2018-01-26,4,Friday
566,2018-01-27,7,1,27,2018,1,2018-01-27,5,Saturday
567,2018-01-28,7,1,28,2018,1,2018-01-28,6,Sunday
568,2018-01-29,7,1,29,2018,1,2018-01-29,0,Monday
569,2018-01-30,7,1,30,2018,1,2018-01-30,1,Tuesday
570,2018-01-31,7,1,31,2018,1,2018-01-31,2,Wednesday
571,2018-02-01,7,1,1,2018,2,2018-02-01,3,Thursday
572,2018-02-02,7,1,2,2018,2,2018-02-02,4,Friday
573,2018-02-03,7,1,3,2018,2,2018-02-03,5,Saturday
574,2018-02-04,7,1,4,2018,2,2018-02-04,6,Sunday
575,2018-02-05,7,1,5,2018,2,2018-02-05,0,Monday
576,2018-02-06,7,1,6,2018,2,2018-02-06,1,Tuesday
577,2018-02-07,7,1,7,2018,2,2018-02-07,2,Wednesday
578,2018-02-08,7,1,8,2018,2,2018-02-08,3,Thursday
579,2018-02-09,7,1,9,2018,2,2018-02-09,4,Friday
580,2018-02-10,7,1,10,2018,2,2018-02-10,5,Saturday
581,2018-02-11,7,1,11,2018,2,2018-02-11,6,Sunday
582,2018-02-12,7,1,12,2018,2,2018-02-12,0,Monday
583,2018-02-13,7,1,13,2018,2,2018-02-13,1,Tuesday
584,2018-02-14,7,1,14,2018,2,2018-02-14,2,Wednesday
585,2018-02-15,7,1,15,2018,2,2018-02-15,3,Thursday
586,2018-02-16,7,1,16,2018,2,2018-02-16,4,Friday
587,2018-02-17,7,1,17,2018,2,2018-02-17,5,Saturday
588,2018-02-18,7,1,18,2018,2,2018-02-18,6,Sunday
589,2018-02-19,7,1,19,2018,2,2018-02-19,0,Monday
590,2018-02-20,7,1,20,2018,2,2018-02-20,1,Tuesday
591,2018-02-21,7,1,21,2018,2,2018-02-21,2,Wednesday
592,2018-02-22,7,1,22,2018,2,2018-02-22,3,Thursday
593,2018-02-23,7,1,23,2018,2,2018-02-23,4,Friday
594,2018-02-24,7,1,24,2018,2,2018-02-24,5,Saturday
595,2018-02-25,7,1,25,2018,2,2018-02-25,6,Sunday
596,2018-02-26,7,1,26,2018,2,2018-02-26,0,Monday
597,2018-02-27,7,1,27,2018,2,2018-02-27,1,Tuesday
598,2018-02-28,7,1,28,2018,2,2018-02-28,2,Wednesday
599,2018-03-01,7,1,1,2018,3,2018-03-01,3,Thursday
600,2018-03-02,7,1,2,2018,3,2018-03-02,4,Friday
601,2018-03-03,7,1,3,2018,3,2018-03-03,5,Saturday
602,2018-03-04,7,1,4,2018,3,2018-03-04,6,Sunday
603,2018-03-05,7,1,5,2018,3,2018-03-05,0,Monday
604,2018-03-06,7,1,6,2018,3,2018-03-06,1,Tuesday
605,2018-03-07,7,1,7,2018,3,2018-03-07,2,Wednesday
606,2018-03-08,7,1,8,2018,3,2018-03-08,3,Thursday
607,2018-03-09,7,1,9,2018,3,2018-03-09,4,Friday
608,2018-03-10,7,1,10,2018,3,2018-03-10,5,Saturday
609,2018-03-11,7,1,11,2018,3,2018-03-11,6,Sunday
610,2018-03-12,7,1,12,2018,3,2018-03-12,0,Monday
611,2018-03-13,7,1,13,2018,3,2018-03-13,1,Tuesday
612,2018-03-14,7,1,14,2018,3,2018-03-14,2,Wednesday
613,2018-03-15,7,1,15,2018,3,2018-03-15,3,Thursday
614,2018-03-16,7,1,16,2018,3,2018-03-16,4,Friday
615,2018-03-17,7,1,17,2018,3,2018-03-17,5,Saturday
616,2018-03-18,7,1,18,2018,3,2018-03-18,6,Sunday
617,2018-03-19,7,1,19,2018,3,2018-03-19,0,Monday
618,2018-03-20,7,1,20,2018,3,2018-03-20,1,Tuesday
619,2018-03-21,7,1,21,2018,3,2018-03-21,2,Wednesday
620,2018-03-22,7,1,22,2018,3,2018-03-22,3,Thursday
621,2018-03-23,7,1,23,2018,3,2018-03-23,4,Friday
622,2018-03-24,7,1,24,2018,3,2018-03-24,5,Saturday
623,2018-03-25,7,1,25,2018,3,2018-03-25,6,Sunday
624,2018-03-26,7,1,26,2018,3,2018-03-26,0,Monday
625,2018-03-27,7,1,27,2018,3,2018-03-27,1,Tuesday
626,2018-03-28,7,1,28,2018,3,2018-03-28,2,Wednesday
627,2018-03-29,7,1,29,2018,3,2018-03-29,3,Thursday
628,2018-03-30,7,1,30,2018,3,2018-03-30,4,Friday
629,2018-03-31,7,1,31,2018,3,2018-03-31,5,Saturday
630,2018-01-01,8,1,1,2018,1,2018-01-01,0,Monday
631,2018-01-02,8,1,2,2018,1,2018-01-02,1,Tuesday
632,2018-01-03,8,1,3,2018,1,2018-01-03,2,Wednesday
633,2018-01-04,8,1,4,2018,1,2018-01-04,3,Thursday
634,2018-01-05,8,1,5,2018,1,2018-01-05,4,Friday
635,2018-01-06,8,1,6,2018,1,2018-01-06,5,Saturday
636,2018-01-07,8,1,7,2018,1,2018-01-07,6,Sunday
637,2018-01-08,8,1,8,2018,1,2018-01-08,0,Monday
638,2018-01-09,8,1,9,2018,1,2018-01-09,1,Tuesday
639,2018-01-10,8,1,10,2018,1,2018-01-10,2,Wednesday
640,2018-01-11,8,1,11,2018,1,2018-01-11,3,Thursday
641,2018-01-12,8,1,12,2018,1,2018-01-12,4,Friday
642,2018-01-13,8,1,13,2018,1,2018-01-13,5,Saturday
643,2018-01-14,8,1,14,2018,1,2018-01-14,6,Sunday
644,2018-01-15,8,1,15,2018,1,2018-01-15,0,Monday
645,2018-01-16,8,1,16,2018,1,2018-01-16,1,Tuesday
646,2018-01-17,8,1,17,2018,1,2018-01-17,2,Wednesday
647,2018-01-18,8,1,18,2018,1,2018-01-18,3,Thursday
648,2018-01-19,8,1,19,2018,1,2018-01-19,4,Friday
649,2018-01-20,8,1,20,2018,1,2018-01-20,5,Saturday
650,2018-01-21,8,1,21,2018,1,2018-01-21,6,Sunday
651,2018-01-22,8,1,22,2018,1,2018-01-22,0,Monday
652,2018-01-23,8,1,23,2018,1,2018-01-23,1,Tuesday
653,2018-01-24,8,1,24,2018,1,2018-01-24,2,Wednesday
654,2018-01-25,8,1,25,2018,1,2018-01-25,3,Thursday
655,2018-01-26,8,1,26,2018,1,2018-01-26,4,Friday
656,2018-01-27,8,1,27,2018,1,2018-01-27,5,Saturday
657,2018-01-28,8,1,28,2018,1,2018-01-28,6,Sunday
658,2018-01-29,8,1,29,2018,1,2018-01-29,0,Monday
659,2018-01-30,8,1,30,2018,1,2018-01-30,1,Tuesday
660,2018-01-31,8,1,31,2018,1,2018-01-31,2,Wednesday
661,2018-02-01,8,1,1,2018,2,2018-02-01,3,Thursday
662,2018-02-02,8,1,2,2018,2,2018-02-02,4,Friday
663,2018-02-03,8,1,3,2018,2,2018-02-03,5,Saturday
664,2018-02-04,8,1,4,2018,2,2018-02-04,6,Sunday
665,2018-02-05,8,1,5,2018,2,2018-02-05,0,Monday
666,2018-02-06,8,1,6,2018,2,2018-02-06,1,Tuesday
667,2018-02-07,8,1,7,2018,2,2018-02-07,2,Wednesday
668,2018-02-08,8,1,8,2018,2,2018-02-08,3,Thursday
669,2018-02-09,8,1,9,2018,2,2018-02-09,4,Friday
670,2018-02-10,8,1,10,2018,2,2018-02-10,5,Saturday
671,2018-02-11,8,1,11,2018,2,2018-02-11,6,Sunday
672,2018-02-12,8,1,12,2018,2,2018-02-12,0,Monday
673,2018-02-13,8,1,13,2018,2,2018-02-13,1,Tuesday
674,2018-02-14,8,1,14,2018,2,2018-02-14,2,Wednesday
675,2018-02-15,8,1,15,2018,2,2018-02-15,3,Thursday
676,2018-02-16,8,1,16,2018,2,2018-02-16,4,Friday
677,2018-02-17,8,1,17,2018,2,2018-02-17,5,Saturday
678,2018-02-18,8,1,18,2018,2,2018-02-18,6,Sunday
679,2018-02-19,8,1,19,2018,2,2018-02-19,0,Monday
680,2018-02-20,8,1,20,2018,2,2018-02-20,1,Tuesday
681,2018-02-21,8,1,21,2018,2,2018-02-21,2,Wednesday
682,2018-02-22,8,1,22,2018,2,2018-02-22,3,Thursday
683,2018-02-23,8,1,23,2018,2,2018-02-23,4,Friday
684,2018-02-24,8,1,24,2018,2,2018-02-24,5,Saturday
685,2018-02-25,8,1,25,2018,2,2018-02-25,6,Sunday
686,2018-02-26,8,1,26,2018,2,2018-02-26,0,Monday
687,2018-02-27,8,1,27,2018,2,2018-02-27,1,Tuesday
688,2018-02-28,8,1,28,2018,2,2018-02-28,2,Wednesday
689,2018-03-01,8,1,1,2018,3,2018-03-01,3,Thursday
690,2018-03-02,8,1,2,2018,3,2018-03-02,4,Friday
691,2018-03-03,8,1,3,2018,3,2018-03-03,5,Saturday
692,2018-03-04,8,1,4,2018,3,2018-03-04,6,Sunday
693,2018-03-05,8,1,5,2018,3,2018-03-05,0,Monday
694,2018-03-06,8,1,6,2018,3,2018-03-06,1,Tuesday
695,2018-03-07,8,1,7,2018,3,2018-03-07,2,Wednesday
696,2018-03-08,8,1,8,2018,3,2018-03-08,3,Thursday
697,2018-03-09,8,1,9,2018,3,2018-03-09,4,Friday
698,2018-03-10,8,1,10,2018,3,2018-03-10,5,Saturday
699,2018-03-11,8,1,11,2018,3,2018-03-11,6,Sunday
700,2018-03-12,8,1,12,2018,3,2018-03-12,0,Monday
701,2018-03-13,8,1,13,2018,3,2018-03-13,1,Tuesday
702,2018-03-14,8,1,14,2018,3,2018-03-14,2,Wednesday
703,2018-03-15,8,1,15,2018,3,2018-03-15,3,Thursday
704,2018-03-16,8,1,16,2018,3,2018-03-16,4,Friday
705,2018-03-17,8,1,17,2018,3,2018-03-17,5,Saturday
706,2018-03-18,8,1,18,2018,3,2018-03-18,6,Sunday
707,2018-03-19,8,1,19,2018,3,2018-03-19,0,Monday
708,2018-03-20,8,1,20,2018,3,2018-03-20,1,Tuesday
709,2018-03-21,8,1,21,2018,3,2018-03-21,2,Wednesday
710,2018-03-22,8,1,22,2018,3,2018-03-22,3,Thursday
711,2018-03-23,8,1,23,2018,3,2018-03-23,4,Friday
712,2018-03-24,8,1,24,2018,3,2018-03-24,5,Saturday
713,2018-03-25,8,1,25,2018,3,2018-03-25,6,Sunday
714,2018-03-26,8,1,26,2018,3,2018-03-26,0,Monday
715,2018-03-27,8,1,27,2018,3,2018-03-27,1,Tuesday
716,2018-03-28,8,1,28,2018,3,2018-03-28,2,Wednesday
717,2018-03-29,8,1,29,2018,3,2018-03-29,3,Thursday
718,2018-03-30,8,1,30,2018,3,2018-03-30,4,Friday
719,2018-03-31,8,1,31,2018,3,2018-03-31,5,Saturday
720,2018-01-01,9,1,1,2018,1,2018-01-01,0,Monday
721,2018-01-02,9,1,2,2018,1,2018-01-02,1,Tuesday
722,2018-01-03,9,1,3,2018,1,2018-01-03,2,Wednesday
723,2018-01-04,9,1,4,2018,1,2018-01-04,3,Thursday
724,2018-01-05,9,1,5,2018,1,2018-01-05,4,Friday
725,2018-01-06,9,1,6,2018,1,2018-01-06,5,Saturday
726,2018-01-07,9,1,7,2018,1,2018-01-07,6,Sunday
727,2018-01-08,9,1,8,2018,1,2018-01-08,0,Monday
728,2018-01-09,9,1,9,2018,1,2018-01-09,1,Tuesday
729,2018-01-10,9,1,10,2018,1,2018-01-10,2,Wednesday
730,2018-01-11,9,1,11,2018,1,2018-01-11,3,Thursday
731,2018-01-12,9,1,12,2018,1,2018-01-12,4,Friday
732,2018-01-13,9,1,13,2018,1,2018-01-13,5,Saturday
733,2018-01-14,9,1,14,2018,1,2018-01-14,6,Sunday
734,2018-01-15,9,1,15,2018,1,2018-01-15,0,Monday
735,2018-01-16,9,1,16,2018,1,2018-01-16,1,Tuesday
736,2018-01-17,9,1,17,2018,1,2018-01-17,2,Wednesday
737,2018-01-18,9,1,18,2018,1,2018-01-18,3,Thursday
738,2018-01-19,9,1,19,2018,1,2018-01-19,4,Friday
739,2018-01-20,9,1,20,2018,1,2018-01-20,5,Saturday
740,2018-01-21,9,1,21,2018,1,2018-01-21,6,Sunday
741,2018-01-22,9,1,22,2018,1,2018-01-22,0,Monday
742,2018-01-23,9,1,23,2018,1,2018-01-23,1,Tuesday
743,2018-01-24,9,1,24,2018,1,2018-01-24,2,Wednesday
744,2018-01-25,9,1,25,2018,1,2018-01-25,3,Thursday
745,2018-01-26,9,1,26,2018,1,2018-01-26,4,Friday
746,2018-01-27,9,1,27,2018,1,2018-01-27,5,Saturday
747,2018-01-28,9,1,28,2018,1,2018-01-28,6,Sunday
748,2018-01-29,9,1,29,2018,1,2018-01-29,0,Monday
749,2018-01-30,9,1,30,2018,1,2018-01-30,1,Tuesday
750,2018-01-31,9,1,31,2018,1,2018-01-31,2,Wednesday
751,2018-02-01,9,1,1,2018,2,2018-02-01,3,Thursday
752,2018-02-02,9,1,2,2018,2,2018-02-02,4,Friday
753,2018-02-03,9,1,3,2018,2,2018-02-03,5,Saturday
754,2018-02-04,9,1,4,2018,2,2018-02-04,6,Sunday
755,2018-02-05,9,1,5,2018,2,2018-02-05,0,Monday
756,2018-02-06,9,1,6,2018,2,2018-02-06,1,Tuesday
757,2018-02-07,9,1,7,2018,2,2018-02-07,2,Wednesday
758,2018-02-08,9,1,8,2018,2,2018-02-08,3,Thursday
759,2018-02-09,9,1,9,2018,2,2018-02-09,4,Friday
760,2018-02-10,9,1,10,2018,2,2018-02-10,5,Saturday
761,2018-02-11,9,1,11,2018,2,2018-02-11,6,Sunday
762,2018-02-12,9,1,12,2018,2,2018-02-12,0,Monday
763,2018-02-13,9,1,13,2018,2,2018-02-13,1,Tuesday
764,2018-02-14,9,1,14,2018,2,2018-02-14,2,Wednesday
765,2018-02-15,9,1,15,2018,2,2018-02-15,3,Thursday
766,2018-02-16,9,1,16,2018,2,2018-02-16,4,Friday
767,2018-02-17,9,1,17,2018,2,2018-02-17,5,Saturday
768,2018-02-18,9,1,18,2018,2,2018-02-18,6,Sunday
769,2018-02-19,9,1,19,2018,2,2018-02-19,0,Monday
770,2018-02-20,9,1,20,2018,2,2018-02-20,1,Tuesday
771,2018-02-21,9,1,21,2018,2,2018-02-21,2,Wednesday
772,2018-02-22,9,1,22,2018,2,2018-02-22,3,Thursday
773,2018-02-23,9,1,23,2018,2,2018-02-23,4,Friday
774,2018-02-24,9,1,24,2018,2,2018-02-24,5,Saturday
775,2018-02-25,9,1,25,2018,2,2018-02-25,6,Sunday
776,2018-02-26,9,1,26,2018,2,2018-02-26,0,Monday
777,2018-02-27,9,1,27,2018,2,2018-02-27,1,Tuesday
778,2018-02-28,9,1,28,2018,2,2018-02-28,2,Wednesday
779,2018-03-01,9,1,1,2018,3,2018-03-01,3,Thursday
780,2018-03-02,9,1,2,2018,3,2018-03-02,4,Friday
781,2018-03-03,9,1,3,2018,3,2018-03-03,5,Saturday
782,2018-03-04,9,1,4,2018,3,2018-03-04,6,Sunday
783,2018-03-05,9,1,5,2018,3,2018-03-05,0,Monday
784,2018-03-06,9,1,6,2018,3,2018-03-06,1,Tuesday
785,2018-03-07,9,1,7,2018,3,2018-03-07,2,Wednesday
786,2018-03-08,9,1,8,2018,3,2018-03-08,3,Thursday
787,2018-03-09,9,1,9,2018,3,2018-03-09,4,Friday
788,2018-03-10,9,1,10,2018,3,2018-03-10,5,Saturday
789,2018-03-11,9,1,11,2018,3,2018-03-11,6,Sunday
790,2018-03-12,9,1,12,2018,3,2018-03-12,0,Monday
791,2018-03-13,9,1,13,2018,3,2018-03-13,1,Tuesday
792,2018-03-14,9,1,14,2018,3,2018-03-14,2,Wednesday
793,2018-03-15,9,1,15,2018,3,2018-03-15,3,Thursday
794,2018-03-16,9,1,16,2018,3,2018-03-16,4,Friday
795,2018-03-17,9,1,17,2018,3,2018-03-17,5,Saturday
796,2018-03-18,9,1,18,2018,3,2018-03-18,6,Sunday
797,2018-03-19,9,1,19,2018,3,2018-03-19,0,Monday
798,2018-03-20,9,1,20,2018,3,2018-03-20,1,Tuesday
799,2018-03-21,9,1,21,2018,3,2018-03-21,2,Wednesday
800,2018-03-22,9,1,22,2018,3,2018-03-22,3,Thursday
801,2018-03-23,9,1,23,2018,3,2018-03-23,4,Friday
802,2018-03-24,9,1,24,2018,3,2018-03-24,5,Saturday
803,2018-03-25,9,1,25,2018,3,2018-03-25,6,Sunday
804,2018-03-26,9,1,26,2018,3,2018-03-26,0,Monday
805,2018-03-27,9,1,27,2018,3,2018-03-27,1,Tuesday
806,2018-03-28,9,1,28,2018,3,2018-03-28,2,Wednesday
807,2018-03-29,9,1,29,2018,3,2018-03-29,3,Thursday
808,2018-03-30,9,1,30,2018,3,2018-03-30,4,Friday
809,2018-03-31,9,1,31,2018,3,2018-03-31,5,Saturday
810,2018-01-01,10,1,1,2018,1,2018-01-01,0,Monday
811,2018-01-02,10,1,2,2018,1,2018-01-02,1,Tuesday
812,2018-01-03,10,1,3,2018,1,2018-01-03,2,Wednesday
813,2018-01-04,10,1,4,2018,1,2018-01-04,3,Thursday
814,2018-01-05,10,1,5,2018,1,2018-01-05,4,Friday
815,2018-01-06,10,1,6,2018,1,2018-01-06,5,Saturday
816,2018-01-07,10,1,7,2018,1,2018-01-07,6,Sunday
817,2018-01-08,10,1,8,2018,1,2018-01-08,0,Monday
818,2018-01-09,10,1,9,2018,1,2018-01-09,1,Tuesday
819,2018-01-10,10,1,10,2018,1,2018-01-10,2,Wednesday
